Lat,Lon
31.298884661456565,-87.85860335241057
26.11330818,-80.09202576
28.74612042,-81.44248199
30.19543489,-81.45937347
29.19432608,-81.04883575
27.11794142,-80.29223633
29.52801577,-95.07781982
32.68078506,-96.5825119
30.33959457,-86.63752747
33.82190368,-84.17020416
34.99295881,-90.0011673
34.79656495,-92.49948883
32.49990966,-97.19348145
33.57617203,-81.94897461
26.12368803,-81.7673111
33.35078941,-84.16101074
30.47066526,-89.77869415
32.63532835,-97.10649872
29.9790585,-90.98683929
29.76566526,-95.35452271
34.0881901,-84.71812439
35.20230509,-89.76235962
29.506211,-95.42640686
26.0182241,-81.72032166
35.01972584,-85.2477417
32.55011178,-86.28220367
33.84122618,-97.13312531
30.47480661,-92.43900299
27.84538271,-82.45007324
32.25676672,-82.41679382
29.81428361,-95.22255707
29.42077289,-95.15211487
26.76517397,-80.05213165
33.29456922,-86.91770935
27.72131966,-82.71424103
29.78504169,-90.09670258
29.37132859,-98.66562653
34.99511876,-88.55575562
29.51468123,-98.49741364
30.93229188,-88.22582245
32.65212011,-97.13037109
32.68684676,-97.33190155
30.08685048,-95.50668335
31.39613072,-92.39687347
32.77868399,-96.59919739
26.76384823,-80.05381775
30.71495246,-91.15104675
34.43620625,-85.17961884
28.08541827,-82.21457672
32.87584477,-96.76826477
34.02416234,-84.46606445
32.31625073,-97.4344635
29.32383398,-94.93740845
25.09702062,-80.42582703
32.91805802,-96.8493576
32.84616912,-96.74456787
30.59998839,-90.10031128
26.02130492,-80.12104034
26.49405925,-80.14528656
32.94169907,-97.22647858
34.44873267,-83.55073547
30.62200782,-84.412323
29.33209141,-94.94078064
25.7854387,-80.41584778
28.15782523,-82.37336731
32.48395048,-80.6490097
26.07524756,-80.3117981
25.94575897,-80.24382019
35.50585373,-97.59836578
28.06253859,-81.78305817
31.33102381,-100.4434967
26.07912638,-80.13186646
34.10504935,-81.23066711
34.10854536,-84.57099915
29.81026571,-90.09660339
32.65506972,-93.74511719
29.2660035,-98.48958588
34.17827672,-83.30383301
35.22001397,-89.97615814
35.29203404,-101.9024734
31.34338591,-87.31821442
24.81287711,-81.03768158
35.49829804,-101.3965683
25.87028075,-80.13288116
30.41879049,-97.74085999
30.11473391,-82.11345673
32.45238511,-80.91081238
33.62215031,-84.38647461
33.49812488,-96.6025238
30.04381267,-81.56325531
29.32587977,-98.53474426
33.95172911,-80.97622681
32.57380977,-90.1565094
27.64292644,-97.40084839
34.96363361,-82.31943512
31.81537724,-81.59429932
32.44956552,-83.34809875
30.12388804,-90.07457733
26.61069783,-80.11241913
27.76773046,-82.76478577
29.8046888,-95.59150696
26.24796428,-81.79872131
32.95594126,-83.75834656
34.76272204,-82.98809814
31.49932198,-91.39389038
29.9834344,-81.51412201
30.79828896,-87.25867462
33.41702088,-86.79103088
34.61801405,-87.6679306
34.91419973,-81.63838959
29.00582286,-82.08696747
33.67862828,-86.27742767
30.11134079,-95.15982819
33.24381403,-91.03871155
29.91237423,-95.64411926
31.18536686,-94.75799561
34.09775946,-86.8467865
32.3589244,-99.78158569
33.30551751,-84.77609253
26.38316643,-80.10600281
32.68725052,-93.74501038
35.12323001,-85.25534821
36.31305929,-95.90544128
27.90251193,-82.72795105
34.97813188,-89.97468567
29.87232588,-90.18431854
26.78731299,-82.33704376
36.1023251,-95.77850342
33.24546651,-86.99914551
29.62874931,-82.32929993
27.22581219,-82.49772644
33.26617041,-96.88974762
34.40039268,-82.64812469
34.73387163,-86.42855835
32.22029483,-86.32238007
31.78217796,-87.73764038
28.40830785,-81.36035919
31.66544931,-81.88650513
29.98393896,-95.407547
33.03692175,-83.68761444
29.59715722,-95.55024719
30.60022778,-96.33140564
30.47423375,-97.6350708
32.02162131,-81.22581482
29.93026876,-91.51850891
34.29418284,-86.94255066
28.19045202,-81.77913666
32.58997006,-91.49301147
26.46771155,-80.12168121
32.81306938,-96.54846954
30.29931634,-97.82151031
35.42689166,-94.22690582
30.4139289,-97.74904633
26.59992201,-80.06627655
35.75351031,-89.64129639
26.87359195,-82.23617554
33.38097101,-101.9225616
28.04071316,-81.97241974
30.53595158,-84.22914124
32.61603025,-96.7977066
33.98093307,-85.07022858
27.9657269,-82.64569092
32.36104676,-94.79707336
27.81533952,-82.49214935
33.9348425,-84.62128448
35.23032812,-82.56581879
27.83902391,-82.39504242
34.23772545,-84.55323029
33.91168845,-96.54657745
34.88769597,-82.42829895
