Lat,Lon
39.050322838290676,-90.06942515127338
12.51666667,-70.03333333
17.11666667,-61.85
42.03472222,-93.62
16.86361111,-99.8825
46.18888889,-123.8211111
30.25,-97.75
42.28138889,-83.74833333
40.69044444,-73.99513889
37.235,-115.8111111
42.24666667,-84.75333333
45.46472222,-98.48638889
37.75611111,-122.2744444
40.26305556,-85.67638889
31.29277778,-92.45916667
32.19694444,-84.14166667
33.755,-84.39
40.83722222,-73.88611111
25.06666667,-77.33333333
13.1,-59.61666667
17.25,-88.76666667
32.3,-64.78333333
18.43138333,-64.62305
42.90472222,-78.84944444
36.21138889,-81.66861111
37.87166667,-122.2727778
4.583333333,-74.06666667
19.33333333,-81.4
9.933333333,-84.08333333
42.37361111,-71.11055556
39.98333333,-82.98333333
41.48222222,-81.66972222
43.6426,-79.3871
38.867255,-104.760749
43.20666667,-71.53805556
44.25,-85.4
42.52352,-92.446402
38.951554,-92.328597
16.41666667,-92.41666667
39.21388889,-85.91111111
41.83694444,-87.68472222
-21.2,-159.7666667
39.16083333,-119.7538889
42.17722222,-84.64555556
19.0,-70.66666667
39.75944444,-84.19166667
39.76185,-104.881105
42.24166667,-71.16666667
41.54305556,-90.59083333
42.33138889,-83.04583333
42.35194444,-82.9175
42.05166667,-83.15138889
38.55388889,-121.7380556
41.59083333,-93.62083333
-0.15,-78.35
13.66666667,-89.16666667
40.80399,-73.8251343
40.696355,-74.016609
46.99694444,-120.545
44.05194444,-123.0866667
38.50277778,-90.645
45.47605,-122.632
45.957319,-66.647818
-18.16666667,178.45
-17.56666667,-149.6
41.08055556,-85.13916667
40.41777778,-85.64888889
40.55916667,-105.0780556
14.61333333,-90.53527778
64.16666667,-51.73333333
41.59555556,-87.34527778
41.58194444,-85.83666667
40.73388889,-74.00111111
18.53333333,-72.33333333
14.1,-87.21666667
29.76277778,-95.38305556
21.3,-157.8166667
43.70222222,-72.28944444
41.68611111,-70.07638889
43.25,-79.86666667
63.74861111,-68.51972222
42.44333333,-76.5
48.1,-88.55
17.98333333,-76.8
42.24416667,-84.40722222
32.29888889,-90.18472222
28.52405833,-80.65085
6.383333333,-162.4166667
1.466666667,173.0333333
1.866666667,-157.4
39.09972222,-94.57833333
40.81055556,-96.68027778
34.05,-118.25
44.045,-71.67055556
33.9425,-118.4080556
42.05,-72.58333333
