Lat,Lon
34.16033577386077,-117.64285640643239
33.68947543,-117.5433083
33.19135811,-116.4482426
33.83435437,-117.3300009
34.18410623,-117.9435329
33.32312664,-116.4722347
33.17749854,-116.8892263
34.21821705,-118.1218821
34.12599932,-117.9141502
32.82478114,-116.8703944
33.8514466,-117.7874233
34.57111121,-117.8056088
35.29284567,-115.5253406
34.16352136,-117.7509438
35.39373826,-117.9342833
34.42687033,-118.031802
34.23690121,-117.8834858
32.98748547,-116.8079899
35.33543369,-117.7400176
33.85008318,-118.0301984
34.29148081,-119.7361862
35.28122864,-115.699671
34.06525943,-117.9149514
34.648003,-116.1318047
34.42489234,-118.2576295
33.84670569,-118.1898287
34.28543643,-118.1079212
34.30485739,-117.7922491
34.18098586,-118.5407533
34.32362593,-116.2278586
34.55973553,-118.2628686
34.27035887,-118.2922073
34.20038637,-117.7075889
34.27450412,-117.8893568
34.33017311,-117.6206773
34.4148887,-117.5160048
34.125605,-117.7446201
34.27162243,-118.4469522
34.07528848,-117.8709375
33.94741323,-118.0798471
34.23896819,-117.5144582
34.24394718,-118.406543
34.35814429,-118.4166196
34.32510976,-118.54522
34.31593789,-116.0815727
34.51238344,-116.2218373
34.21774031,-117.2576424
34.11912631,-117.9365869
34.17463604,-117.8111133
34.56877866,-119.4986497
34.04612904,-117.6480906
34.50224907,-117.6581345
33.90967277,-118.2830539
33.21007427,-116.5291524
35.36308739,-117.7214897
34.14549399,-117.3009503
34.57337441,-118.1806862
34.13478147,-117.3327568
32.74441906,-116.9752728
34.3744905,-117.8895635
34.58749481,-117.9828665
34.30033292,-118.3280661
34.3328057,-118.0016056
34.46672571,-117.9225577
34.04704008,-117.8533606
34.35679366,-118.2516357
34.43181739,-117.5306279
34.65002142,-118.1553429
34.24398163,-118.146778
32.86860822,-116.7399748
34.53206161,-119.4188538
34.79544323,-118.3024684
34.22864079,-117.7523847
34.19679043,-117.3132009
34.43440821,-116.5114461
33.14945443,-116.6587212
33.03374898,-116.51128
34.60406412,-118.3575293
34.54436299,-118.2462561
33.88868109,-118.1863495
34.43279054,-117.8785433
34.62253929,-118.0805885
35.61418831,-117.5470414
33.90470558,-117.8957925
33.18080132,-116.9301117
33.91940863,-117.8607418
34.37136831,-118.0508095
34.22199827,-118.1017368
33.9619213,-117.9774379
33.11535,-116.3916129
34.50062883,-118.1831298
34.2094741,-117.9026087
33.47927425,-116.6902816
34.64626857,-117.9492357
33.4334609,-116.6358467
34.27850028,-118.1003325
34.61086083,-117.8415134
33.99537373,-118.0881988
34.09029988,-117.4998306
34.50842842,-118.1365568
34.7706926,-116.1641215
35.22889796,-115.6440367
32.89096457,-116.3432481
34.24901634,-118.3605157
35.29862085,-115.6752236
34.20287613,-117.9908722
33.90969068,-118.1667384
35.54476182,-117.5638093
34.86729088,-118.1463124
33.86874188,-117.3380579
33.93427501,-117.4739381
34.36141008,-117.8531285
34.93341478,-115.7343485
34.3594351,-118.1514764
32.79488688,-117.1423094
35.32309164,-117.6400743
34.40362623,-117.9450044
33.78150135,-117.6244131
33.06584526,-116.9982077
34.30002856,-118.4369899
34.3397129,-118.0309659
33.89783578,-117.5385873
34.35537626,-117.8703312
33.95115631,-118.0305015
33.09075258,-117.1553093
34.14350164,-118.2243454
34.38104795,-119.5929215
33.1740231,-116.5611424
34.53731333,-117.3180171
34.50484502,-116.4796506
34.10774799,-118.2817646
33.8539157,-117.9954183
35.12247882,-115.7567526
34.45146514,-118.0401329
34.38811605,-119.682252
34.58875299,-118.2900937
34.12395905,-117.9396029
34.55183177,-118.1810744
34.20078425,-117.7990955
34.22777732,-117.8191927
34.21631646,-117.9927223
33.10887841,-116.4155277
32.77247634,-117.0982944
34.24465784,-118.1529817
35.55222213,-117.7812085
35.31462506,-115.9209781
33.94055449,-117.9920241
34.29921612,-117.9335124
35.3230299,-117.8322519
34.30109395,-118.2720845
34.41993477,-118.0406164
34.47014379,-117.4879745
35.17037405,-117.8035113
33.06285621,-116.6958454
34.53047681,-118.0219892
33.93131848,-117.8938006
34.44062,-118.0231988
33.28079155,-116.3837577
32.72571365,-117.0816025
34.63051051,-118.1247832
33.90412177,-117.9672269
34.18839966,-117.6887156
34.11923083,-117.7159985
34.18378239,-118.158933
34.07933725,-117.8283109
34.38526591,-117.9291165
34.58409905,-116.4479371
34.16897792,-118.2805482
34.49462855,-116.07232
32.91059014,-116.9124688
33.13163064,-117.0031898
34.58251978,-118.2336323
34.49775484,-118.0252605
33.45673867,-116.4355178
34.00202652,-118.2203125
34.01026775,-117.5783611
33.86133848,-118.1986209
34.00632492,-117.9423353
34.15135771,-118.0596412
34.40826634,-117.8498015
34.31771643,-117.2681496
34.25105497,-117.6740332
34.15096776,-117.7887948
34.26315669,-117.6855747
34.396598,-118.1047525
33.09913939,-116.8014549
33.92212379,-118.2986361
34.07361387,-117.705947
34.30418662,-117.8330578
33.8032334,-117.7775643
33.85662946,-118.1475456
33.67512916,-117.4291173
34.37636623,-117.9648892
34.23176569,-117.528473
34.54463084,-118.2286552
33.82977394,-118.03358
34.41854519,-118.0802446
34.47335758,-117.6728894
34.5222398,-118.0574515
33.89697103,-117.5303029
33.83409232,-118.0691475
34.33166767,-117.707696
33.83128338,-118.044995
34.22158576,-117.7793137
34.67074208,-118.8091298
34.19403806,-118.4121597
33.77297452,-117.3670976
34.48391379,-117.6342283
34.50505513,-118.3888879
34.00511891,-117.7679095
34.07262939,-117.7788123
34.62350224,-116.2040321
