Lat,Lon
44.246832268107276,-121.72674926199684
45.2400523,-122.3774679
45.04008104,-117.8580045
42.80008327,-122.3254017
45.24818252,-117.8489186
43.05577426,-122.4631486
45.35072131,-117.8261468
42.0637808,-123.6460798
45.45019875,-117.5864001
45.74859555,-122.7303677
42.8532329,-122.6733694
45.87564852,-123.0560904
45.75573837,-122.8330693
45.88705539,-122.9137183
45.12210076,-117.9177195
45.84295297,-122.7599408
42.72873992,-122.7433463
45.38921306,-117.4780987
42.7551789,-122.6134354
44.6134954,-122.947535
45.0374996,-117.8479713
42.2430014,-123.7138779
42.83842915,-122.7155327
45.05229168,-117.5713155
42.8400424,-122.6991555
45.37971656,-117.8330336
45.6274803,-121.801912
42.19408857,-123.6438429
42.75584491,-122.6666768
42.88846548,-122.7612147
45.8947719,-121.6081031
45.09251943,-117.5030649
43.0835348,-122.7586275
41.80001177,-123.8645504
45.49689197,-117.7667089
45.3375435,-117.7066519
43.01024354,-122.7521329
42.73075069,-122.453501
42.8909413,-122.598726
45.48705553,-117.8132862
45.75673945,-121.6716487
45.49361497,-122.6909423
45.45365909,-122.3645119
42.23254469,-123.9418215
45.75019096,-122.6926999
43.09111263,-122.4989973
45.66310376,-122.9533652
45.25469293,-117.4624706
45.227181,-117.5728153
43.01203076,-122.4621098
46.01822881,-123.0949156
45.87807445,-122.7228167
43.05372247,-122.6998722
45.1358827,-117.4692501
45.48920413,-117.8562019
44.52897264,-122.8456635
45.25469828,-117.6582876
45.29414712,-121.9724071
42.95979453,-122.5419964
45.04403142,-122.2418914
43.00898345,-122.3595975
45.24961385,-117.5734333
42.86796151,-122.3732887
45.8836639,-122.9953165
43.14434966,-122.557773
44.27908001,-122.9884583
45.54310547,-123.1072665
45.63040074,-122.8071045
44.37313602,-122.793767
43.00969888,-122.3987092
44.34077528,-123.1116012
41.89610325,-123.6756115
45.88985655,-123.0214802
43.03952,-122.3556712
42.85496777,-122.5846924
43.05420341,-122.644529
42.71205341,-122.524161
42.87794042,-122.7761578
45.71460905,-122.6788333
42.07259323,-124.1148187
45.25717815,-117.5261591
45.90084848,-121.9213224
42.96590353,-122.5672952
42.81401798,-122.4144296
43.10819255,-122.3258811
45.51478085,-117.8143161
45.52943548,-122.7673426
44.58316045,-123.0957225
45.70472884,-121.9796622
42.19565493,-123.6542212
44.57414178,-122.8221858
45.41072937,-122.3257185
45.37905374,-117.7426541
45.62286402,-122.8944064
42.69447479,-122.6045723
45.60971881,-122.8547889
42.00463266,-123.7269681
43.00253888,-122.5653232
45.80914521,-121.7431242
43.04218131,-122.4814808
42.72778682,-122.3786728
45.20438547,-117.4436536
42.90859566,-122.6406219
45.93999849,-122.8979972
45.74386414,-122.8985446
42.73190298,-122.6667243
43.17517122,-122.7024741
45.07612729,-117.5800409
45.6017447,-121.6704462
45.42374492,-117.6229602
44.36111637,-122.7736298
43.01836594,-122.486118
45.32231331,-122.3941296
45.31292892,-122.1747268
45.65044621,-122.9755254
45.21960008,-117.7875366
42.94745161,-122.7883753
45.56126902,-122.8671969
42.70581825,-122.6390253
44.60044033,-122.7902092
44.44984582,-122.8642988
42.0375522,-123.9334536
44.28064913,-122.8561723
45.17599038,-117.4454429
45.4138762,-117.5605148
45.16957466,-117.7219943
42.05210704,-123.7724989
41.7823456,-123.8005658
42.78747587,-122.7705948
41.83502969,-123.9320428
44.21710691,-122.8970348
45.32549429,-122.2435773
45.52635348,-123.0904166
43.10475541,-122.6542273
45.17409752,-122.2621279
45.18008137,-117.8696644
44.3761094,-123.0416745
46.00377967,-121.8031203
45.43673556,-117.582844
43.01756219,-122.6922178
44.45211417,-123.2108445
43.02133294,-122.4032833
45.39466399,-117.8971425
42.94179572,-122.7328805
45.48392913,-121.9884781
45.8762654,-122.8710082
42.2407362,-124.0577014
45.22415019,-117.738462
44.61888174,-123.1616243
43.12859206,-122.4765611
44.43129343,-123.1192212
43.07074307,-122.6988158
43.11706241,-122.6959499
45.74558694,-123.0007163
45.18570386,-117.6605581
42.978765,-122.7230166
42.83211446,-122.3575948
42.94102978,-122.5095309
45.25644571,-117.8820422
42.1224958,-123.7544336
42.27735077,-123.9526099
45.05891867,-122.1287222
45.56370657,-123.0168041
43.15611886,-122.4440674
45.4630868,-117.7544907
45.21606632,-117.7049363
42.9817593,-122.329083
45.68623441,-122.6537285
45.79007932,-122.9686251
45.83834876,-122.8686534
45.88109801,-121.6597069
45.46472784,-122.8184009
41.81866717,-124.1068068
44.29421853,-122.7481728
43.06357315,-122.435025
42.97776282,-122.7326728
42.95079705,-122.7949653
45.32286015,-122.2805123
42.18682231,-124.0523916
42.27881575,-123.8908559
43.03634987,-122.5655531
42.82929099,-122.7948244
45.06867531,-117.6042387
42.80972577,-122.5189581
45.09629364,-117.5508376
42.0630722,-123.9563146
44.53992474,-122.7675726
45.47714647,-122.3564911
45.1381632,-117.5404202
42.73528755,-122.5373823
45.2988351,-117.7529702
42.94034345,-122.6512887
45.38152465,-117.8023846
42.00332537,-123.8485729
45.52026138,-122.8796713
42.71474905,-122.372913
45.63031071,-122.8536605
45.7745454,-122.9207733
45.86789176,-122.7349226
45.95438735,-122.8721538
42.86999013,-122.7670439
45.10276704,-117.7514324
42.84333015,-122.7474482
45.55841077,-123.1539661
44.40928808,-122.9757378
45.41644155,-117.4666419
41.95610591,-124.0875077
42.81145565,-122.3747777
45.79705277,-122.8321356
42.83163794,-122.8043633
45.28558659,-117.6019929
45.75708229,-121.8343971
41.90534676,-123.9609119
42.78615409,-122.7046913
43.16370254,-122.563585
45.8070431,-121.7313335
45.2689856,-117.6118959
43.11344274,-122.4392182
42.27366801,-123.9341061
45.29792619,-117.856022
45.21743618,-117.8881273
42.86742744,-122.5432756
43.13095716,-122.7227386
45.37419126,-117.5373739
45.6252231,-121.9223078
45.77396921,-123.0899089
45.39986482,-122.1818153
45.4565413,-122.3475262
42.05541994,-123.9527353
45.58038471,-122.6681335
43.06258502,-122.5613734
45.99299002,-122.7467369
43.09561795,-122.6947207
45.31033455,-122.2792316
45.24695331,-117.8980375
45.22356662,-117.6018671
43.05307493,-122.6864915
45.64255359,-122.7785107
45.29054391,-117.7190731
43.05322889,-122.7276675
45.35564277,-117.7013381
45.35149024,-117.7619671
44.44302793,-123.0439327
45.42714669,-117.7306954
45.2893262,-122.3576061
42.84691215,-122.4425398
45.24453974,-122.2038596
42.78239654,-122.4455047
45.29710136,-117.9212955
43.08670082,-122.774851
45.88992883,-122.8494619
42.69771227,-122.349305
45.82700178,-122.912661
45.61264326,-123.0933921
44.31468768,-123.0516713
43.00573353,-122.3299412
42.83128329,-122.7763202
45.786647,-122.6282703
44.63686821,-123.1969718
41.85698355,-123.6933683
45.98995155,-122.6227722
