Lat,Lon
39.93176431716587,-75.9557390396621
37.77253945,-77.49954987
39.56341754,-75.58753204
38.9537989,-77.01656342
39.90031211,-75.74486542
38.35152702,-81.69611359
40.49826888,-74.16846466
39.51639552,-77.81656647
41.30755919,-73.79240417
42.38698723,-70.92178345
38.70400011,-77.17221832
42.72659007,-73.8391571
35.84544117,-80.48655701
40.40200598,-74.30738068
43.06551173,-78.81848907
39.2091752,-77.24200439
35.41004731,-80.85927582
35.97415588,-80.21882629
42.94410863,-77.70864105
41.55862991,-79.70453644
41.29609903,-73.42475891
35.71834198,-80.88929749
40.5936561,-74.38737488
40.16956608,-76.90759277
35.21810391,-80.8068924
41.91500357,-73.91139221
40.40110079,-79.92282867
42.43723425,-78.49629211
39.26348791,-77.70367432
39.08440899,-77.26223755
40.96860817,-73.99507904
40.66315615,-74.00758362
33.49778153,-79.2942276
41.18378848,-72.05337524
41.02855794,-74.42582703
38.64684346,-78.625
40.24174172,-76.80252075
35.7160912,-78.59965515
38.70491425,-77.39704895
42.11043676,-71.86470032
40.71216987,-73.82091522
35.94809298,-78.58233643
39.81904349,-75.16519928
40.79862063,-73.82739258
40.89966466,-73.03201294
40.79097809,-77.81365967
40.71095957,-73.84331512
39.75358048,-74.87420654
43.17073272,-78.8776474
35.21816044,-80.77066803
36.88423642,-79.91842651
41.79512051,-71.09105682
39.61895807,-74.99985504
40.565611,-74.12508392
43.20433882,-76.21143341
41.39501876,-72.10610962
40.49962673,-78.83527374
43.05849728,-78.78631592
40.87577877,-73.72009277
41.57270258,-70.50775909
34.9903571,-79.4114151
40.08338027,-75.39187622
39.58968755,-75.51197815
38.6902368,-77.56617737
36.00553618,-78.61859131
41.75059946,-72.71137238
37.44606802,-76.49919891
42.65036874,-78.63183594
41.36665769,-73.08635712
40.75933392,-73.1709137
38.76686427,-77.51100922
40.29664424,-74.80387115
39.31473826,-77.16085052
41.15996688,-80.75678253
40.92984056,-74.1227951
39.36092841,-81.43851471
40.94637994,-75.59181213
34.46914257,-79.8916626
43.07530109,-78.50141907
35.94532533,-79.8024826
38.81062424,-76.56083679
39.47607093,-77.42384338
36.39155688,-78.41521454
40.86918546,-73.85417938
43.17274337,-75.27752686
43.16414461,-73.66059113
40.20737972,-75.65641785
37.54164559,-77.40982819
36.74492945,-76.56487274
38.0653247,-76.86595917
41.13613548,-73.54245758
40.71313403,-73.84320831
40.84783086,-80.31850433
41.96660738,-71.00795746
37.99763738,-76.86608887
41.28081815,-75.80066681
36.24212959,-82.32744598
40.87540249,-73.90268707
36.80032904,-76.42006683
35.22542105,-80.95341492
40.80542974,-74.01306152
40.75243931,-80.37995148
36.80065303,-76.63272858
40.1716587,-74.92520142
42.35960699,-72.4056778
41.25822077,-73.297966
41.98667315,-72.69306946
39.56800529,-75.31219482
40.72531404,-74.21605682
40.67447182,-75.33875275
40.63416869,-74.00753021
38.80197033,-77.08441925
42.28878168,-71.35752869
42.47603167,-71.0796051
41.06755333,-74.02495575
41.2696868,-73.71347809
42.28755165,-71.42938995
42.84437148,-71.24809265
39.72663543,-75.0154953
40.97157102,-73.84474945
42.32056401,-71.18956757
42.7249324,-72.38574982
40.13783013,-76.882164
35.12200226,-80.81562042
37.38432679,-77.37167358
41.56296365,-75.62736511
34.71175501,-77.36457825
40.23027008,-76.99364471
36.65327462,-80.92017365
37.60627655,-76.38597107
36.34293214,-78.39411163
40.5327985,-73.95426941
41.29347222,-75.72424316
36.56940668,-79.39396667
40.79940817,-73.43280029
40.51302764,-75.77444458
42.73697852,-77.58817291
39.08154561,-76.62078857
41.09079966,-73.86225891
