Lat,Lon
42.27079527877819,-117.83522664879139
46.18888889,-123.8211111
37.235,-115.8111111
37.75611111,-122.2744444
37.87166667,-122.2727778
38.867255,-104.760749
-21.2,-159.7666667
39.16083333,-119.7538889
39.76185,-104.881105
38.55388889,-121.7380556
46.99694444,-120.545
44.05194444,-123.0866667
45.47605,-122.632
-17.56666667,-149.6
40.55916667,-105.0780556
21.3,-157.8166667
6.383333333,-162.4166667
1.866666667,-157.4
34.05,-118.25
33.9425,-118.4080556
37.36805556,-122.0975
60.56722222,-140.4027778
45.9275,-111.3441667
44.54194444,-111.4647222
44.34861111,-110.8647222
48.7773426,-121.8132008
-19.05,-169.8666667
45.52,-122.6819444
47.6,-122.4
38.26694444,-104.6202778
32.7978265,-117.2403142
33.38722222,-104.5280556
39.52722222,-119.8219444
47.66944444,-122.1238889
-13.83333333,-171.75
44.13027778,-110.2194444
46.18611111,-119.0286111
34.02194444,-118.4813889
32.715,-117.1625
38.55555556,-121.4688889
-21.13333333,-175.2
48.42861111,-123.3655556
33.99083,-118.45917
49.25,-123.1
60.71666667,-135.05
-13.28333333,-176.1833333
59.16666667,-133.8333333
62.59861111,-164.8
44.6,-110.5
46.1912,-122.1944
38.57222222,-121.47
46.41,-117.02
43.61666667,-116.2
41.27333333,-122.4013889
38.06333333,-121.8527778
35.88166667,-106.2983333
48.75027778,-122.475
36.6,-121.9
45.48694444,-122.8036111
37.79777778,-107.5383333
37.93916667,-107.8163889
37.3,-120.4833333
48.83277778,-121.3475
40.29888889,-111.6963889
38.746149,-105.184042
33.67,-117.78
43.83333333,-110.7008333
63.14444444,-117.2727778
36.72833333,-118.1544444
36.0552608,-112.1218355
37.6283,-112.16766
36.175,-115.1363889
37.8499232,-119.5676663
39.25,-106.2916667
39.18166667,-106.8405556
39.21055556,-106.8394444
39.18944444,-106.8180556
45.42777778,-122.7788889
44.56666667,-123.2833333
44.93083333,-123.0288889
39.7425,-105.5144444
39.79579,-105.514835
33.45,-112.0666667
37.78333333,-122.4166667
37.80444444,-122.2708333
35.11083333,-106.61
37.7460363,-119.5329397
33.70861111,-117.9563889
37.54833333,-121.9886111
37.42916667,-122.1380556
37.33333333,-121.9
50.40666667,-113.255
46.73,-117.0
36.39388889,-105.5766667
40.75,-111.8833333
34.1,-118.3333333
37.994497,-105.696273
36.70027778,-106.5497222
39.376089,-104.853487
-13.83333333,-171.75
32.22166667,-110.9263889
-21.13333333,-175.2
35.19916667,-111.6311111
47.32222222,-121.3391667
46.25277778,-119.2308333
46.27972222,-119.2813889
46.59580556,-112.0270306
46.81333333,-100.7788889
44.36805556,-100.3363889
47.0425,-122.8930556
-14.27944444,-170.7005556
64.48638889,-108.2316667
37.79805556,-122.4658333
33.6773,-106.4754
36.9775,-122.0286111
37.88694444,-122.2977778
37.93583333,-122.3477778
34.24361111,-110.0480556
37.475041,-105.875314
39.74694444,-105.2108333
38.35388889,-121.9727778
38.525,-121.9708333
38.25777778,-122.0541667
38.44916667,-121.8269444
37.7952,-122.4028
38.06333333,-122.1561111
38.11305556,-122.2358333
36.6,-121.9
33.69277778,-118.0002778
37.82667,-122.423333
47.88111111,-100.2419444
38.09,-122.2633333
47.44138889,-122.2930556
33.74083333,-117.8813889
45.38111111,-122.5930556
32.72041667,-117.1735278
22.77166667,-102.5752778
20.66666667,-103.35
42.19138889,-122.7008333
38.55388889,-121.7380556
34.07305556,-118.3994444
42.83472222,-106.325
41.40919603,-122.1948884
32.16638889,-110.8830556
45.35722222,-122.6072222
45.41956,-122.66755
33.83611111,-117.8897222
46.6,-120.5
41.13583333,-100.7705556
34.13833333,-118.6608333
44.02305556,-123.0236111
45.65277778,-122.7647222
34.05,-118.25
36.75,-119.65
36.58333333,-117.4166667
34.22805556,-118.5358333
34.16833,-118.605
34.17083333,-118.25
36.97194444,-122.0263889
34.20972222,-118.49
34.18333333,-118.4333333
37.19,-120.71
37.91666667,-118.8666667
39.06,-120.73
68.75,-143.5
37.44,-122.36
37.03,-122.01
41.58333333,-122.5
38.51,-122.93
40.24444444,-111.6608333
29.64611111,-110.8688889
34.1,-117.65
58.3,-134.4166667
57.05156111,-135.3386417
59.54694444,-139.7272222
21.36222222,-157.9533333
37.23611111,-121.9616667
46.20361111,-119.1591667
34.15611111,-118.1319444
36.75,-119.7666667
31.73944444,-106.4869444
48.85555556,-113.0194444
48.05722222,-106.3186111
33.76833333,-118.1955556
38.39916667,-122.8269444
40.027435,-105.251945
53.53333333,-113.5
34.86,-111.7891667
37.80028889,-122.4101833
37.97555556,-121.3008333
47.712,-116.948
50.45472222,-104.6066667
41.45444444,-106.8083333
62.44222222,-114.3975
32.525,-117.0333333
37.97472222,-122.5616667
33.04444444,-117.2716667
54.1325,-165.775
55.20916667,-162.7141667
56.00055556,-161.2036111
54.82777778,-163.3991667
55.07222222,-162.3180556
52.19916667,-174.2133333
55.33666667,-160.4933333
51.88333333,-176.645
52.94138889,-168.8608333
56.60555556,-169.5597222
57.125,-170.2841667
53.88888889,-166.5272222
60.89944444,-161.4133333
60.91,-161.2183333
60.85972222,-162.2775
61.57888889,-159.5502778
37.45277778,-122.1833333
60.79222222,-161.7558333
60.15916667,-164.2694444
61.85972222,-158.1288889
60.89194444,-162.5358333
59.12138889,-161.5858333
61.57555556,-159.2472222
59.9375,-164.0438889
60.21861111,-162.0258333
59.87222222,-163.1661111
59.95388889,-162.8952778
60.80222222,-161.4186111
61.34138889,-155.4908333
61.51361111,-160.3591667
60.69333333,-161.9736111
60.38916667,-166.2069444
60.94444444,-164.6441667
60.70694444,-161.7608333
60.49138889,-164.8261111
60.89638889,-162.4544444
60.72138889,-161.7683333
59.00694444,-161.8152778
61.77805556,-157.3483333
59.75333333,-161.9027778
61.68388889,-157.1519444
61.1025,-160.9605556
60.53055556,-165.1033333
60.34277778,-162.6727778
60.58055556,-165.2594444
61.7875,-156.5911111
61.5375,-160.3161111
58.73972222,-156.9716667
63.38805556,-148.9002778
58.71166667,-157.0175
58.69,-156.6605556
64.34527778,-149.1952778
63.65138889,-148.8222222
64.06444444,-148.9969444
63.97083333,-149.1269444
59.34916667,-157.4852778
59.72888889,-157.2772222
59.27833333,-158.6230556
58.98111111,-159.0558333
59.04666667,-158.5086111
59.45194444,-157.3122222
58.90611111,-157.7166667
59.07805556,-160.2844444
59.05916667,-160.3830556
64.84833333,-147.8272222
64.85583333,-147.9783333
64.66555556,-147.1013889
64.84361111,-147.7230556
64.3325,-146.7797222
64.95388889,-147.6283333
64.7125,-147.1611111
64.87722222,-146.8838889
64.52055556,-147.0113889
