Lat,Lon
34.75783429777164,-118.43992198468615
33.68947543,-117.5433083
33.83435437,-117.3300009
34.18410623,-117.9435329
36.03296779,-118.9701089
34.21821705,-118.1218821
34.12599932,-117.9141502
33.8514466,-117.7874233
34.57111121,-117.8056088
36.60889038,-120.6767859
34.16352136,-117.7509438
37.02541093,-119.2409177
35.39373826,-117.9342833
34.42687033,-118.031802
36.18014958,-118.9856639
34.23690121,-117.8834858
35.33543369,-117.7400176
33.85008318,-118.0301984
34.29148081,-119.7361862
34.06525943,-117.9149514
36.2185862,-120.9390763
34.42489234,-118.2576295
33.84670569,-118.1898287
34.28543643,-118.1079212
34.30485739,-117.7922491
34.18098586,-118.5407533
34.55973553,-118.2628686
35.56355978,-120.2236484
34.69977899,-119.836076
34.27035887,-118.2922073
36.86616518,-119.163501
34.20038637,-117.7075889
37.14280312,-119.4745767
36.3729642,-121.0180503
34.27450412,-117.8893568
34.33017311,-117.6206773
34.4148887,-117.5160048
34.125605,-117.7446201
34.27162243,-118.4469522
34.07528848,-117.8709375
33.94741323,-118.0798471
34.23896819,-117.5144582
36.32938897,-119.0849721
34.24394718,-118.406543
34.35814429,-118.4166196
36.18690163,-118.7776112
34.32510976,-118.54522
35.68871706,-120.0957282
34.21774031,-117.2576424
34.11912631,-117.9365869
35.82179271,-120.4799877
34.17463604,-117.8111133
34.56877866,-119.4986497
34.04612904,-117.6480906
34.50224907,-117.6581345
33.90967277,-118.2830539
36.4904208,-121.0786881
36.46738903,-120.7047361
35.36308739,-117.7214897
35.82222307,-120.2313427
34.63760082,-119.5666409
34.14549399,-117.3009503
36.21818275,-119.0605002
34.57337441,-118.1806862
34.68907209,-119.7380592
34.13478147,-117.3327568
37.04784113,-119.222575
34.3744905,-117.8895635
36.35090929,-119.1739134
34.58749481,-117.9828665
34.30033292,-118.3280661
34.3328057,-118.0016056
34.46672571,-117.9225577
34.04704008,-117.8533606
34.35679366,-118.2516357
34.43181739,-117.5306279
34.65002142,-118.1553429
34.24398163,-118.146778
34.53206161,-119.4188538
36.49621871,-120.6558209
36.82383599,-119.1648432
34.79544323,-118.3024684
34.22864079,-117.7523847
34.19679043,-117.3132009
34.60406412,-118.3575293
34.54436299,-118.2462561
33.88868109,-118.1863495
34.43279054,-117.8785433
34.62253929,-118.0805885
35.54289679,-120.3075398
35.61418831,-117.5470414
33.90470558,-117.8957925
36.91458092,-119.5428119
36.39698196,-120.8619712
36.31612893,-119.0608004
33.91940863,-117.8607418
34.37136831,-118.0508095
34.22199827,-118.1017368
33.9619213,-117.9774379
34.50062883,-118.1831298
34.2094741,-117.9026087
34.64626857,-117.9492357
35.98579579,-119.1902819
34.27850028,-118.1003325
34.61086083,-117.8415134
33.99537373,-118.0881988
34.09029988,-117.4998306
34.50842842,-118.1365568
34.24901634,-118.3605157
34.20287613,-117.9908722
33.90969068,-118.1667384
36.46112402,-120.8657067
35.54476182,-117.5638093
34.86729088,-118.1463124
33.86874188,-117.3380579
33.93427501,-117.4739381
34.36141008,-117.8531285
34.3594351,-118.1514764
35.32309164,-117.6400743
34.40362623,-117.9450044
33.78150135,-117.6244131
36.27248163,-120.7980009
34.30002856,-118.4369899
34.3397129,-118.0309659
33.89783578,-117.5385873
34.35537626,-117.8703312
33.95115631,-118.0305015
34.14350164,-118.2243454
34.38104795,-119.5929215
34.53731333,-117.3180171
34.10774799,-118.2817646
33.8539157,-117.9954183
36.51043864,-120.8107465
34.45146514,-118.0401329
34.38811605,-119.682252
34.58875299,-118.2900937
34.12395905,-117.9396029
34.55183177,-118.1810744
34.20078425,-117.7990955
34.22777732,-117.8191927
34.21631646,-117.9927223
36.49259162,-121.0036291
34.24465784,-118.1529817
35.55222213,-117.7812085
33.94055449,-117.9920241
34.29921612,-117.9335124
34.75917121,-119.552394
35.3230299,-117.8322519
36.85759745,-119.5867634
34.30109395,-118.2720845
34.41993477,-118.0406164
35.42653357,-120.0978322
34.47014379,-117.4879745
35.17037405,-117.8035113
36.07153198,-118.7588775
34.53047681,-118.0219892
33.93131848,-117.8938006
34.44062,-118.0231988
34.63051051,-118.1247832
33.90412177,-117.9672269
34.18839966,-117.6887156
35.64523712,-120.2339565
36.95583373,-119.5802905
34.11923083,-117.7159985
34.18378239,-118.158933
34.07933725,-117.8283109
34.38526591,-117.9291165
34.16897792,-118.2805482
34.58251978,-118.2336323
34.49775484,-118.0252605
34.00202652,-118.2203125
34.01026775,-117.5783611
33.86133848,-118.1986209
34.00632492,-117.9423353
34.15135771,-118.0596412
34.40826634,-117.8498015
34.31771643,-117.2681496
34.25105497,-117.6740332
34.69881973,-119.6747978
35.4018903,-120.0618127
34.15096776,-117.7887948
34.26315669,-117.6855747
37.10644534,-119.5149104
34.396598,-118.1047525
33.92212379,-118.2986361
34.07361387,-117.705947
34.30418662,-117.8330578
33.8032334,-117.7775643
33.85662946,-118.1475456
33.67512916,-117.4291173
36.41794266,-121.0639612
34.37636623,-117.9648892
34.23176569,-117.528473
37.01371836,-119.5812916
34.54463084,-118.2286552
33.82977394,-118.03358
34.41854519,-118.0802446
34.47335758,-117.6728894
34.5222398,-118.0574515
34.64414667,-119.5773714
36.39974948,-118.84205
36.25582437,-118.7907426
33.89697103,-117.5303029
33.83409232,-118.0691475
34.33166767,-117.707696
33.83128338,-118.044995
37.2262504,-119.3221155
34.22158576,-117.7793137
34.67074208,-118.8091298
34.19403806,-118.4121597
33.77297452,-117.3670976
34.48391379,-117.6342283
34.50505513,-118.3888879
36.00109939,-119.1411924
34.00511891,-117.7679095
34.07262939,-117.7788123
34.4944751,-119.705223
35.32575027,-117.7533575
34.60978979,-118.1796387
34.44162757,-117.6416546
33.95500701,-118.1557998
