-90.04414121279007,3299.1681617758854
-77.49954987,1.0
-87.68915558,2.0
-75.58753204,3.0
-87.69374084,4.0
-77.01656342,5.0
-75.74486542,6.0
-115.1586914,7.0
-80.09202576,8.0
-118.3162918,9.0
-97.62573242,10.0
-118.1892776,11.0
-81.44248199,12.0
-81.69611359,13.0
-86.35784912,14.0
-81.45937347,15.0
-74.16846466,16.0
-117.9957428,17.0
-122.5368347,18.0
-94.39599609,19.0
-77.81656647,20.0
-81.04883575,21.0
-73.79240417,22.0
-70.92178345,23.0
-83.66780853,24.0
-117.2264633,25.0
-77.17221832,26.0
-80.29223633,27.0
-73.8391571,28.0
-83.43732452,29.0
-83.50158691,30.0
-80.48655701,31.0
-74.30738068,32.0
-82.81302643,33.0
-78.81848907,34.0
-84.57103729,35.0
-95.07781982,36.0
-77.24200439,37.0
-88.03287506,38.0
-80.85927582,39.0
-96.5825119,40.0
-80.21882629,41.0
-86.14766693,42.0
-77.70864105,43.0
-86.63752747,44.0
-84.17020416,45.0
-79.70453644,46.0
-90.3940506,47.0
-73.42475891,48.0
-90.0011673,49.0
-80.88929749,50.0
-92.49948883,51.0
-93.56027985,52.0
-85.60514832,53.0
-111.8575134,54.0
-97.19348145,55.0
-87.68016815,56.0
-116.528038,57.0
-74.38737488,58.0
-82.757164,59.0
-76.90759277,60.0
-80.8068924,61.0
-112.0967865,62.0
-81.94897461,63.0
-73.91139221,64.0
-86.91741943,65.0
-81.7673111,66.0
-86.87579346,67.0
-121.2782669,68.0
-122.6356049,69.0
-79.92282867,70.0
-84.16101074,71.0
-78.49629211,72.0
-89.77869415,73.0
-77.70367432,74.0
-97.10649872,75.0
-90.98683929,76.0
-117.9439774,77.0
-84.2220993,78.0
-104.9723663,79.0
-77.26223755,80.0
-73.99507904,81.0
-85.96994019,82.0
-118.1718369,83.0
-117.5598984,84.0
-112.3937683,85.0
-74.00758362,86.0
-79.2942276,87.0
-72.05337524,88.0
-95.35452271,89.0
-74.42582703,90.0
-78.625,91.0
-84.71812439,92.0
-89.76235962,93.0
-106.6032028,94.0
-76.80252075,95.0
-95.42640686,96.0
-81.72032166,97.0
-78.59965515,98.0
-85.2477417,99.0
-118.0231247,100.0
-86.28220367,101.0
-87.57395172,102.0
-77.39704895,103.0
-83.40740204,104.0
-71.86470032,105.0
-73.82091522,106.0
-94.47149658,107.0
-78.58233643,108.0
-117.5570602,109.0
-75.16519928,110.0
-97.13312531,111.0
-115.1548691,112.0
-92.43900299,113.0
-82.45007324,114.0
-82.41679382,115.0
-81.53755951,116.0
-117.0413742,117.0
-73.82739258,118.0
-73.03201294,119.0
-77.81365967,120.0
-123.8449402,121.0
-83.14215851,122.0
-73.84331512,123.0
-95.22255707,124.0
-74.87420654,125.0
-95.15211487,126.0
-106.7354965,127.0
-122.3309479,128.0
-87.88420105,129.0
-78.8776474,130.0
-80.77066803,131.0
-82.01887512,132.0
-84.71311951,133.0
-122.3562927,134.0
-112.0291519,135.0
-79.91842651,136.0
-105.0962219,137.0
-80.05213165,138.0
-86.91770935,139.0
-82.71424103,140.0
-83.25028229,141.0
-71.09105682,142.0
-112.0986023,143.0
-115.1204529,144.0
-90.09670258,145.0
-74.99985504,146.0
-98.66562653,147.0
-88.55575562,148.0
-74.12508392,149.0
-87.94087982,150.0
-76.21143341,151.0
-121.5384521,152.0
-98.49741364,153.0
-118.9762344,154.0
-72.10610962,155.0
-88.22582245,156.0
-78.83527374,157.0
-97.13037109,158.0
-78.78631592,159.0
-121.5779953,160.0
-117.3692322,161.0
-106.2858582,162.0
-93.4046402,163.0
-121.5512848,164.0
-105.9465027,165.0
-73.72009277,166.0
-106.4059906,167.0
-87.85079956,168.0
-70.50775909,169.0
-84.01191711,170.0
-87.87430573,171.0
-97.33190155,172.0
-79.4114151,173.0
-121.1704559,174.0
-95.50668335,175.0
-92.39687347,176.0
-96.59919739,177.0
-104.8651657,178.0
-75.39187622,179.0
-80.05381775,180.0
-91.15104675,181.0
-85.17961884,182.0
-119.8089294,183.0
-75.51197815,184.0
-82.21457672,185.0
-77.56617737,186.0
-96.76826477,187.0
-78.61859131,188.0
-72.71137238,189.0
-84.46606445,190.0
-118.2556915,191.0
-88.00623322,192.0
-106.7166672,193.0
-76.49919891,194.0
-78.63183594,195.0
-121.2885056,196.0
-97.4344635,197.0
-94.93740845,198.0
-83.14471436,199.0
-80.42582703,200.0
-89.44833374,201.0
-96.8493576,202.0
-90.41915894,203.0
-96.74456787,204.0
-114.8437805,205.0
-73.08635712,206.0
-90.10031128,207.0
-84.7995224,208.0
-73.1709137,209.0
-86.38779449,210.0
-80.12104034,211.0
-77.51100922,212.0
-122.2431412,213.0
-91.48283386,214.0
-122.0602264,215.0
-122.1676178,216.0
-80.14528656,217.0
-117.1790009,218.0
-122.314888,219.0
-115.135437,220.0
-97.22647858,221.0
-74.80387115,222.0
-122.1771011,223.0
-86.14517212,224.0
-118.09832,225.0
-77.16085052,226.0
-80.75678253,227.0
-74.1227951,228.0
-83.55073547,229.0
-81.43851471,230.0
-84.412323,231.0
-75.59181213,232.0
-79.8916626,233.0
-94.94078064,234.0
-78.50141907,235.0
-122.9150772,236.0
-80.41584778,237.0
-82.37336731,238.0
-80.6490097,239.0
-80.3117981,240.0
-80.24382019,241.0
-122.6908035,242.0
-97.59836578,243.0
-83.25357056,244.0
-87.62498474,245.0
-81.78305817,246.0
-100.4434967,247.0
-83.34568787,248.0
-80.13186646,249.0
-79.8024826,250.0
-76.56083679,251.0
-77.42384338,252.0
-86.07362366,253.0
-122.8261719,254.0
-78.41521454,255.0
-73.85417938,256.0
-118.3768997,257.0
-100.0670853,258.0
-81.23066711,259.0
-84.57099915,260.0
-84.19862366,261.0
-105.0533371,262.0
-119.7738342,263.0
-75.27752686,264.0
-111.7830429,265.0
-73.66059113,266.0
-90.09660339,267.0
-97.49848938,268.0
-106.7721024,269.0
-84.83488464,270.0
-75.65641785,271.0
-93.74511719,272.0
-77.40982819,273.0
-121.8714447,274.0
