-89.32656991109128,8479.804008908686
-114.4380112,8029.0
-76.10660553,8030.0
-82.46646118,8031.0
-80.18867493,8032.0
-73.77577209,8033.0
-96.82926941,8034.0
-74.1675415,8035.0
-75.05604553,8036.0
-111.9067917,8037.0
-94.57397461,8038.0
-82.82725525,8039.0
-94.57871246,8040.0
-71.39904785,8041.0
-87.62106323,8042.0
-88.06526184,8043.0
-88.27645874,8044.0
-117.9165344,8045.0
-77.31954193,8046.0
-80.4794693,8047.0
-88.28473663,8048.0
-92.49013519,8049.0
-80.41487122,8050.0
-115.063324,8051.0
-75.31154633,8052.0
-88.20488739,8053.0
-86.79105377,8054.0
-79.70044708,8055.0
-83.96155548,8056.0
-81.53735352,8057.0
-88.34121704,8058.0
-78.74713135,8059.0
-81.52978516,8060.0
-93.99410248,8061.0
-81.45871735,8062.0
-74.07390594,8063.0
-118.5289764,8064.0
-75.22202301,8065.0
-86.10316467,8066.0
-81.5145874,8067.0
-81.55050659,8068.0
-118.7577057,8069.0
-81.53568268,8070.0
-122.5519714,8071.0
-71.01197052,8072.0
-88.95204163,8073.0
-121.7951889,8074.0
-106.2652435,8075.0
-75.94907379,8076.0
-83.77351379,8077.0
-118.3450317,8078.0
-80.75782013,8079.0
-87.80341339,8080.0
-77.43564606,8081.0
-93.39411163,8082.0
-81.28913879,8083.0
-89.90895844,8084.0
-118.2569885,8085.0
-85.22734833,8086.0
-105.0239716,8087.0
-97.35328674,8088.0
-80.20111847,8089.0
-84.52172089,8090.0
-74.61689758,8091.0
-118.1155243,8092.0
-78.81056976,8093.0
-73.94733429,8094.0
-74.30738068,8095.0
-115.0906448,8096.0
-74.55950928,8097.0
-77.54421997,8098.0
-122.6774597,8099.0
-83.6026001,8100.0
-92.92583466,8101.0
-84.58635712,8102.0
-86.433815,8103.0
-75.38397217,8104.0
-115.0775223,8105.0
-85.07762146,8106.0
-109.6409454,8107.0
-74.27900696,8108.0
-121.7819443,8109.0
-118.7569046,8110.0
-94.60768127,8111.0
-86.61155701,8112.0
-118.1939392,8113.0
-74.40227509,8114.0
-81.07563019,8115.0
-120.3236618,8116.0
-93.45659637,8117.0
-73.99176788,8118.0
-73.07761383,8119.0
-92.35719299,8120.0
-88.58058929,8121.0
-86.26053619,8122.0
-116.9235153,8123.0
-84.7675705,8124.0
-81.53729248,8125.0
-75.55815887,8126.0
-81.43566132,8127.0
-79.8175354,8128.0
-79.4637146,8129.0
-71.28712463,8130.0
-76.61651611,8131.0
-95.47042847,8132.0
-86.1157074,8133.0
-96.80666351,8134.0
-82.00894165,8135.0
-86.38480377,8136.0
-77.35709381,8137.0
-85.71879578,8138.0
-110.8039703,8139.0
-112.1523209,8140.0
-121.8200912,8141.0
-117.8879929,8142.0
-121.8550797,8143.0
-97.13603973,8144.0
-117.722229,8145.0
-119.0414658,8146.0
-76.18569183,8147.0
-84.45381165,8148.0
-87.52759552,8149.0
-75.61146545,8150.0
-73.82790375,8151.0
-123.2534027,8152.0
-74.06356812,8153.0
-83.48178101,8154.0
-84.37940979,8155.0
-92.34402466,8156.0
-120.6913071,8157.0
-93.6173172,8158.0
-104.7377548,8159.0
-81.42683411,8160.0
-88.1294632,8161.0
-92.04353333,8162.0
-90.30379486,8163.0
-81.40647125,8164.0
-83.94456482,8166.0
-85.82237244,8167.0
-90.30600739,8168.0
-76.50156403,8169.0
-80.13084412,8170.0
-76.06972504,8171.0
-79.18451691,8172.0
-78.58231354,8173.0
-90.07995605,8174.0
-70.93709564,8175.0
-73.9801178,8176.0
-79.81681061,8177.0
-79.98696899,8178.0
-76.75868225,8179.0
-93.06567383,8180.0
-73.86060333,8181.0
-69.7911911,8182.0
-82.82563019,8183.0
-121.1435318,8184.0
-70.25551605,8185.0
-81.48431396,8186.0
-98.42188263,8187.0
-121.1652603,8188.0
-77.20847321,8189.0
-90.11383057,8190.0
-84.43289185,8191.0
-78.67888641,8192.0
-70.89635468,8193.0
-80.67106628,8194.0
-117.6598282,8195.0
-94.03404999,8196.0
-81.42272186,8197.0
-115.0777893,8198.0
-73.90140533,8199.0
-73.80639648,8200.0
-73.6362915,8201.0
-85.64768982,8202.0
-114.5845184,8203.0
-122.8509445,8204.0
-117.7836227,8205.0
-119.2478333,8206.0
-73.67498016,8207.0
-75.01020813,8208.0
-75.42038727,8209.0
-118.3017273,8210.0
-118.5564651,8211.0
-83.71961212,8212.0
-90.91976929,8213.0
-79.92074585,8214.0
-94.60707855,8215.0
-86.3805542,8216.0
-86.84729004,8217.0
-86.22296143,8218.0
-76.73416138,8219.0
-76.78979492,8220.0
-83.68784332,8221.0
-74.22653198,8222.0
-122.1005325,8223.0
-70.956604,8224.0
-87.95050049,8225.0
-83.12731171,8226.0
-87.27058411,8227.0
-85.76308441,8228.0
-84.32460022,8229.0
-85.01100922,8230.0
-70.46984863,8231.0
-95.31993103,8232.0
-88.01002502,8233.0
-78.74337006,8234.0
-92.43361664,8235.0
-76.58270264,8236.0
-76.18664551,8237.0
-84.62323761,8238.0
-80.6649704,8239.0
-90.51113129,8240.0
-118.2742691,8241.0
-122.2921906,8242.0
-80.28414917,8243.0
-81.80265808,8244.0
-84.88226318,8245.0
-115.0642624,8246.0
-73.60036469,8247.0
-83.7795105,8248.0
-80.38932037,8249.0
-73.88903809,8250.0
-81.8141861,8251.0
-78.97280121,8252.0
-77.20588684,8253.0
-81.99350739,8254.0
-118.1447754,8255.0
-85.91833496,8256.0
-84.35050201,8257.0
-80.82543945,8258.0
-80.33560181,8259.0
-93.23718262,8260.0
-84.41072845,8261.0
-82.88515472,8262.0
-75.09171295,8263.0
-81.7623291,8264.0
-75.15750122,8265.0
-81.40668488,8266.0
-82.95749664,8267.0
-75.08436584,8268.0
-73.75957489,8269.0
-80.38077545,8270.0
-97.34210205,8271.0
-82.60494995,8272.0
-97.51399994,8273.0
-83.41374207,8274.0
-80.15229034,8275.0
-74.06583405,8276.0
-71.70478821,8277.0
-121.6449966,8278.0
-122.9457932,8279.0
-121.9437637,8280.0
-73.98873138,8281.0
-82.00351715,8282.0
-97.27275848,8283.0
-74.04312897,8284.0
-87.46056366,8285.0
-71.08354187,8286.0
-115.1205673,8287.0
-85.38739777,8288.0
-81.52616119,8289.0
-92.32328033,8290.0
-87.79193115,8291.0
-83.3862381,8292.0
-80.38598633,8293.0
-84.32793427,8294.0
-84.04185486,8295.0
-75.17137909,8296.0
-76.61479187,8297.0
-75.00956726,8298.0
-71.97548676,8299.0
-78.39542389,8300.0
-81.38578796,8301.0
-96.57006836,8302.0
-93.0473175,8303.0
-79.54536438,8304.0
-121.3185425,8305.0
-91.19475555,8306.0
-122.8111649,8307.0
-79.23724365,8308.0
-78.55956268,8309.0
-118.3583755,8310.0
-119.6544418,8311.0
-88.26991272,8312.0
-88.18982697,8313.0
-74.00526428,8314.0
-70.35031891,8315.0
-87.22408295,8316.0
-74.0319519,8317.0
-82.31982422,8318.0
-81.44447327,8319.0
-90.66552734,8320.0
-122.3169022,8321.0
-73.7891922,8322.0
-75.24336243,8323.0
-74.75032043,8324.0
-87.88614655,8325.0
-93.69744873,8326.0
-93.32498169,8328.0
-77.69758606,8329.0
-95.66355896,8330.0
-84.61717987,8331.0
-83.53509521,8332.0
-77.60599518,8333.0
-95.41836548,8334.0
-122.7421112,8335.0
-75.57023621,8336.0
-97.67531586,8337.0
-116.7904587,8338.0
-114.5970078,8339.0
-111.89048,8340.0
-95.47701263,8341.0
-73.89038849,8342.0
-87.26874542,8343.0
-104.8666534,8344.0
-84.21557617,8345.0
-84.94303894,8346.0
-118.0093536,8348.0
-80.74636841,8349.0
-119.7543259,8350.0
-73.93783569,8351.0
-81.74815369,8352.0
-81.67740631,8353.0
-90.09127045,8354.0
-84.65653992,8355.0
-71.86585236,8356.0
-97.11922455,8357.0
-74.30695343,8358.0
-72.61068726,8359.0
-79.67532349,8360.0
-80.18232727,8361.0
-119.1009369,8362.0
-97.40338135,8363.0
-117.8902969,8364.0
-86.03450012,8365.0
-81.71128845,8366.0
-122.0479507,8367.0
-81.37106323,8368.0
-84.06932068,8369.0
-86.67988586,8370.0
-87.86773682,8371.0
-74.58561707,8372.0
-87.97422791,8373.0
-117.4522476,8374.0
-70.87143707,8375.0
-92.0914917,8376.0
-79.69731903,8377.0
-76.9485321,8378.0
-78.89098358,8379.0
-80.34405518,8380.0
-122.7384033,8381.0
-75.91319275,8382.0
-83.38165283,8383.0
-83.102211,8384.0
-77.25983429,8385.0
-73.94167328,8386.0
-89.47702026,8387.0
-84.03392792,8388.0
-82.98738861,8389.0
-80.7661972,8390.0
-111.7949142,8391.0
-83.69152832,8392.0
-117.6964569,8393.0
-93.7885437,8394.0
-122.3508835,8395.0
-118.218811,8396.0
-118.15242,8397.0
-88.27474213,8398.0
-84.54164886,8399.0
-80.18819427,8400.0
-90.70359802,8401.0
-87.2435379,8402.0
-74.54615784,8403.0
-81.47366333,8404.0
-96.61074829,8405.0
-75.15653992,8406.0
-121.5426025,8407.0
-116.4571381,8408.0
-76.94306183,8409.0
-84.05474091,8410.0
-85.80666351,8411.0
-111.8754044,8412.0
-73.9824295,8413.0
-117.8673019,8414.0
-90.14553833,8415.0
-81.30958557,8416.0
-84.98721313,8417.0
-74.97058105,8418.0
-78.87761688,8419.0
-92.48005676,8420.0
-106.1959991,8421.0
-118.8419113,8422.0
-117.0939484,8423.0
-79.52814484,8424.0
-83.60397339,8425.0
-73.84175873,8426.0
-81.11697388,8427.0
-79.04692078,8428.0
-92.04441071,8429.0
-78.89137268,8430.0
-112.0261612,8431.0
-110.9685211,8432.0
-120.8478775,8433.0
-74.77451324,8434.0
-80.20254517,8435.0
-117.131279,8436.0
-93.20654297,8437.0
-87.4367981,8438.0
-88.24356079,8439.0
-116.8828201,8440.0
-77.93320465,8441.0
-82.26673889,8442.0
-81.5626297,8443.0
-80.98888397,8444.0
-83.07168579,8445.0
-86.20294952,8446.0
-84.3035965,8447.0
-117.6790619,8448.0
-75.54425049,8449.0
-80.24615479,8450.0
-84.48442078,8451.0
-122.6385269,8452.0
-75.34044647,8453.0
-89.68081665,8454.0
-90.42804718,8455.0
-83.89852142,8456.0
-80.68886566,8457.0
-84.29501343,8458.0
-71.3531189,8459.0
-84.32704163,8460.0
-74.05810547,8461.0
-76.85592651,8462.0
-80.46359253,8463.0
-83.42739868,8464.0
-111.7119522,8465.0
-89.85905457,8466.0
-117.4232864,8467.0
-80.08739471,8468.0
-72.32897949,8469.0
-105.5824203,8470.0
-73.72750092,8471.0
-76.7515564,8472.0
-81.83126068,8473.0
-80.7374115,8474.0
-78.00224304,8475.0
-81.98738098,8476.0
-96.96195984,8477.0
-76.31702423,8478.0
-73.70249176,8479.0
-68.59104919,8480.0
-73.91637421,8481.0
-88.13272858,8482.0
-78.42654419,8483.0
-84.6578064,8484.0
-114.6327667,8485.0
-96.69641876,8486.0
-118.167717,8487.0
-80.48193359,8488.0
-85.26129913,8489.0
-87.80436707,8490.0
-85.15452576,8491.0
-80.00135803,8492.0
-121.8609772,8493.0
-117.0254059,8494.0
-76.25390625,8495.0
-85.01284027,8496.0
-73.77550507,8497.0
-97.25811768,8498.0
-73.29541779,8499.0
-81.04582977,8500.0
-84.43528748,8501.0
-84.50486755,8502.0
-84.35047913,8503.0
-111.9300919,8504.0
-79.9927063,8505.0
-71.56565094,8506.0
-106.7177658,8507.0
-74.25977325,8508.0
-98.69644165,8509.0
-84.30712891,8510.0
-79.80209351,8511.0
-81.27594757,8512.0
-121.3599396,8513.0
-86.21918488,8514.0
-87.85990906,8515.0
-117.4880219,8516.0
-119.8491211,8517.0
-80.39286041,8518.0
-74.01042175,8519.0
-84.72814178,8520.0
-105.293335,8521.0
-80.92935181,8522.0
-81.36431122,8523.0
-80.65805817,8524.0
-74.28985596,8525.0
-121.868782,8526.0
-90.18367767,8527.0
-77.50921631,8528.0
-104.8459473,8529.0
-85.7677002,8530.0
-87.70957184,8531.0
-76.29529572,8532.0
-75.85474396,8533.0
-84.1921463,8534.0
-82.32087708,8535.0
-84.01584625,8536.0
-73.76579285,8537.0
-84.7519455,8538.0
-81.01332855,8539.0
-94.75434113,8540.0
-84.26763916,8541.0
-73.74590302,8542.0
-84.16114044,8543.0
-87.28863525,8544.0
-75.1240921,8545.0
-80.04940796,8546.0
-106.4992218,8547.0
-91.38728333,8548.0
-70.80294037,8549.0
-88.10044861,8550.0
